FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[020020A3];5;5;CYRBrumaCondemnedHouse;Condemned House;;CYRBrumaCondemnedHouseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;37;2;0;0;0;;1;0;1;0
[02083A6D];5;4;CYRBrightRubyFarm;Bright Ruby Farm;;CYRWeyeInteriorLocation14;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;;0;2;1;0;0;0;;0;0;0;0
[0207596D];5;4;CYRNorthfringeSanctum03;Northfringe Catacombs;;;BleakFallsBarrowMedium;;IntDungeonCatacombsAcousticSpace;CYRMUSDungeonCave;1;1367;6;0;0;0;;63;5;2;23
[02002931];5;4;CYRBrumaBotramtheHammersHouse;Botram the Hammer's House;CYRBrumaBotramtheHammersHouseFaction;CYRBrumaBotramtheHammersHouseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;111;7;0;1;2;CYRAtienneGuilette,CYRBotramtheHammer;3;0;5;11
[020F3769];5;2;CYRTestWater;;;;;;;;0;8;1;0;0;0;;1;0;0;0
[02079E7D];5;2;CYRFreezewindHollow;Freezewind Hollow;;CYRFreezewindHollowLocation;CYRAyleidIntTemplate;BleakFallsBarrowImagespace01;IntDungeonCaveIce01;CYRMUSDungeonCave;1;107;3;0;0;5;LvlFrostbiteSpiderAll,LvlFrostbiteSpiderSnowAll,LvlFrostbiteSpiderSnowNoGiant;2;0;0;16
[020020E9];5;2;CYRBrumaAlbeciusJucanisHouse;Jucani's House;CYRBrumaJucaniResidenceFaction;CYRBrumaJucaniResidenceLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;251;13;0;0;4;CYRAlbeciusJucani,CYRBanusJucani,CYREddviaJucani,CYRRucciaJucani;14;0;14;9
[0206EEAB];5;1;CYRFortPalePass;Fort Pale Pass;CYRImperialLegionFaction;CYRFortPalePassLocation;ImperialFortCloseTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;CYRMUSExploreMountain;1;1279;136;0;0;8;CYRImperialSoldierPalePass01,CYRImperialSoldierPalePass02,CYRImperialSoldierPalePass04,CYRLegatePreciliusVaro,CYRPalePassImperialQuartermaster;53;1;47;43
[0206CDDB];5;1;CYRCloudRulerTempleWestWing;Cloud Ruler Temple West Wing;;CYRCloudRulerLocation;WhiteRunIntMedLightingTemplate;IceImagespace;IntRoomWoodMediumAcousticSpace;CYRMUSLocationCloudRuler;1;70;7;0;0;4;CYRCorvonSkeletonCRT,CYRLvlSkeletonDeadElf,CYRRaaslanGhostCRT,CYRTreasCorpseSkeleton;4;0;0;0
[0206765B];5;1;CYRBrumaShack01LeoAndBaliusHouse;Balius and Leo's Shack;CYRBrumaShackResidentsFaction;CYRBrumaShack01LeoAndBaliusHouseLocation;RiftenRatwayClose;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;112;6;0;2;2;CYRBalius,CYRLeo;4;0;4;8
[020DF7CD];5;0;CYRTemplateImperialShipInterior;;;;HelgenKeepSunlightTemplate;DefaultImageSpaceDungeon;IntRoomWoodShip01;;0;1065;1;0;0;0;;0;0;0;0
[0206C40D];5;0;CYRBrumaCastleBarracks;Castle Bruma Barracks;CYRGuardFactionBruma;CYRBrumaCastleLocation;CYRCastleIntTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;1;403;39;0;0;26;CYRAdiusVilius,CYRGuardBrumaCastleCourtyardDay,CYRGuardBrumaCastleCourtyardNight,CYRGuardBrumaCastleInsideDay1,CYRGuardBrumaCastleInsideNight1,CYRGuardBrumaDungeonDay1,CYRGuardBrumaDungeonMainGuard,CYRGuardBrumaDungeonNight1,CYRGuardBrumaEastGate1,CYRGuardBrumaGreatHallDay1,CYRGuardBrumaGreatHallDay4Count,CYRGuardBrumaGreatHallDay5Count,CYRGuardBrumaGreatHallEntrance1,CYRGuardBrumaGreatHallEntrance2,CYRGuardBrumaGreatHallNight1,CYRGuardBrumaNorthGate1,CYRGuardBrumaPatrolDay1MainPatrol,CYRGuardBrumaPatrolDay2UpperClass,CYRGuardBrumaPatrolDay3LowerClass,CYRGuardBrumaPatrolNight1Main,CYRGuardBrumaPatrolNight2UpperClass,CYRGuardBrumaPatrolNight3LowerClass,CYRGuardBrumaPatrolNight4UpperDistrict,CYRGuardBrumaPatrolOutsideWalls1,CYRGuardBrumaPatrolOutsideWalls2,CYRGuardBrumaSlumsPatrol1;8;0;19;17
[0206C151];5;0;CYRBrumaJerallViewBath;Jerall View Bathhouse;CYRBrumaJerallViewInnFaction;CYRBrumaJerallViewInnBathhouseLocation;WhiteRunIntMedLightingTemplate;WetInteriorImageSpace;IntRoomWoodLargeAcousticSpace;CYRMUSTavernNormal;1;113;15;0;0;1;CYRBathesInMurkyWaters;5;0;18;1
[02067651];5;0;CYRAleswellFalegusResidence;Falegus General Store;CYRAleswellFalegusResidenceFaction;CYRAleswellFalegusStoreLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;245;4;0;0;2;CYRDrassusFalegus,CYRLavinaFalegus;7;0;6;13
[020FA95A];4;9;CYRBravilInterior06A;Bravil Fishery;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;2;1;0;0;0;;0;0;0;0
[020C9A8A];4;9;CYRWICourierCell;;;HoldingCell;;DefaultImageSpaceDungeon;;;0;53;3;0;0;1;CYRWICourierNPC;0;0;0;1
[020B496E];4;9;CYRLakesideRetreatDUPLICATE001;Lakeside Retreat;;CYRLakesideRetreatLocation;FarmLightingTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;CYRMUSExploreGreatForest;1;88;5;0;0;4;CYRLvlBanditMelee1H,CYRLvlBanditMeleeTank,CYRTreasCorpseCommonerImperialMale,CYRTreasCorpseCommonerKhajiitFemale;4;0;3;9
[02084462];4;9;CYRUnderpall03;Underpall Keep, North Wing;;CYRUnderpallLocation;GreenCaveClose;FrostmereCryptImagespace;IntDungeonFortLargeAcousticSpace;CYRMUSDungeonCave;2;1169;20;0;0;18;BSKEncZombie01,CYREncRatNecroAlly,CYREncSkeleton01MissileHoldPosition32,CYRLvlSkeletonMeleeMixed,CYRLvlZombie,CYRTreasCorpseCommonerImperialFemale;24;4;0;53
[020FA950];4;8;CYRBravilInterior26;The Divine Comforts Tavern;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020F9820];4;8;CYRKvatchCastleGuardQuarters;Castle Kvatch Guard Barracks;;CYRKvatchCastleLocation;CYRCastleIntTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;1;252;3;0;0;0;;11;0;37;10
[020D79F0];4;8;CYRCheydinhalCathedral;;;;;;;;0;38;9;0;0;0;;0;0;0;0
[020CFA98];4;8;CYROutlawEndreCave;Outlaw Endre's Cave;;;GreenCaveCloseDark;IceImagespace;IntDungeonCave;CYRMUSDungeonCave;2;1876;58;0;12;23;CYREncDeer,CYRLvlBanditGhostMelee1HFemale,CYRLvlBanditGhostMelee1HMale,CYRLvlBanditGhostMelee2HFemale,CYRLvlBanditGhostMelee2HMale,CYRLvlBanditGhostMeleeBerserkerMale,CYRLvlBanditGhostMeleeTankMale,CYRLvlBanditGhostMissileMale,CYRLvlBanditMeleeAny,CYRLvlBearAll,CYRTreasCorpseHunterImperialMColovian,CYRTreasCorpseSkeleton,CYRTreasCorpseSkeletonRigid;36;6;7;7
[020AF4A0];4;8;CYRRobbersGlenCave01;Robber's Glen Cave;;CYRRobbersGlenCaveLocation;;CaveImageSpace;IntDungeonCave;CYRMUSDungeonCave;1;2008;26;0;0;8;BSKLvlImp,TreasCorpseSkeletonRigid;59;0;18;94
[02065440];4;8;CYRMountainWatchAvringErvigHouse;Avring and Ervig's House;CYRMountainWatchAvringErvigHouseFaction;CYRMountainwatchAvringandErvigsHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;90;8;0;1;2;CYRAvringtheStrongArmed,CYRErvigtheIronFisted;3;0;4;10
[0205D164];4;8;CYRBrumaCaverns;Bruma Caverns;;CYRBrumaCavernsLocation;FalmerTemplateDesat;WhiteRunIntIS;IntDungeonCave;CYRMUSDungeonCave;1;3546;75;0;13;33;CYRBrumaMS07Adazi,CYRdunBrumaCavernsTrollBoss,CYREncBandit01MagicImperialF,CYREncBandit01Melee1HNordM,CYREncBandit01MissileArgonianM,CYREncBandit01MissileRedguardM,CYREncFrostTroll,CYREncFrostTrollWarningBeforeAttack,CYREncWolf,CYRLvlBanditBoss,CYRLvlBanditMelee1H,CYRLvlBanditMeleeEvenTonedM,CYRLvlBanditMeleeRoughshodM,CYRLvlBanditMeleeTank,CYRLvlBanditMissile,CYRLvlBanditWizard,CYRLvlBearAll,CYRLvlWolf;59;12;25;91
[02000D9C];4;8;CYRTestingBooks;Cyrodiil's Library;;;;;;;0;36;1;0;0;0;;1;0;0;2
[020FA946];4;7;CYRBreakneckCave01;Breakneck Cave;;;GreenCaveSuperFarDark;DefaultImageSpaceDungeon;IntDungeonCave;CYRMUSDungeonCave;0;881;47;0;0;0;;41;0;15;28
[020F6742];4;7;CYRVarando01;Varando;;;CYRAyleidLightingMedium;;;;1;1026;8;0;0;1;CYRdunAyleidSkeleton04Melee1H;46;0;4;8
[020EAFAA];4;7;CYRFingerbowlcave02;;;CYRFingerbowlCaveLocation;;;;;0;1;1;0;0;0;;0;0;0;0
[020D79E6];4;7;CYRKvatchFireheartHotel;Fireheart Hotel;CYRKvatchFireheartHotelFaction;CYRKvatchFireheartHotelLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;994;13;0;0;4;CYRHoronMaleus,CYRJulianMoors,CYRLucretiaPopiaca,CYRRena;22;0;62;11
[020B0882];4;7;CYRNefdulinTestCell;;;;;;;;0;17;0;0;0;1;CYRChiefGodehard;0;0;0;0
[020FA93C];4;6;CYRBravilInterior10;The Bravil Bazaar;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020D79DC];4;6;CYRKvatchRolfandFrayasHouse;Rolf and Fraya's House;;CYRKvatchRolfandFrayasHouseLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;479;2;0;0;3;CYRFraya,CYRHammond,CYRRolf;15;1;13;29
[020AECBC];4;6;CYRTelepe02;Telepe Angue;;CYRTelepeLocation;CYRAyleidLightingFar;;CYRIntDungeonAyleidRuinAcousticSpace;CYRMUSDungeonAyleid;1;594;24;0;0;11;CYREncAyleidZombie01Template1H,CYREncAyleidZombie02Template1H,CYRLvlBanditBoss,CYRLvlBanditMelee1H,CYRLvlBanditMeleeAny,CYRLvlBanditMissile,CYRLvlBanditWizard;39;0;18;33
[02083A80];4;6;CYRWeyeDominitianFarm;Domitian's Farm;;CYRWeyeInteriorLocation03;FarmLightingTemplate;FarmInteriorIS;;CYRMUSTown;1;72;4;0;0;0;;1;0;5;2
[02072654];4;6;CYRTheBeastsMaw;The Beast's Maw;;CYRBeastsMawLocation;CYRdunBeastsMawLightingTemplate;CaveImageSpace;IntDungeonCave;CYRMUSDungeonCave;3;1571;65;0;12;25;CYRdunBeastsMawDeadMiner,CYRdunBeastsMawTrollBoss,CYREncDeer,CYREncRat,CYREncTroll,CYRTreasCorpseSkeleton;34;16;9;14
[020031DC];4;6;CYRCapstoneCave;Capstone Cave;;CYRCapstoneCaveLocation;GreenCaveMedium;IceImagespace;IntDungeonCave;CYRMUSDungeonCave;1;1323;30;0;5;15;CYRBrumaMS04GrushnaggroArkul,CYRdunCapstoneCaveTreasCorpseGrecus,CYREncBandit02Boss2HNordM,CYRLvlBanditBoss,CYRLvlBanditMelee1H,CYRLvlBanditMelee2H,CYRLvlBanditMeleeAny,CYRLvlBanditMeleeBerserker,CYRLvlBanditMeleeTank,CYRLvlBanditMissile,CYRLvlBanditWizard;32;3;20;20
[020FA932];4;5;CYRBravilInterior12B;;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[02089C82];4;5;CYRTestJohn;;;;CYRAyleidLightingMedium;DefaultImageSpaceDungeon;;;0;120;0;0;0;0;;7;0;0;0
[02083A76];4;5;CYRWeyeAlerioGurgesHouse;Alerio Gurges's House;;CYRWeyeInteriorLocation13;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneNarrowAcousticSpace;CYRMUSTown;0;132;2;0;0;0;;5;0;5;4
[02075976];4;5;CYRSedor;Sedor;;;DefaultLightingTemplate;;IntRoomStoneMediumAcousticSpace;CYRMUSDungeonAyleid;8;1228;44;0;0;17;CYRLvlBanditBoss,CYRLvlBanditMelee1H,CYRLvlBanditMelee2H,CYRLvlBanditMeleeAny,CYRLvlBanditMeleeTank,CYRLvlBanditMissile,CYRLvlBanditWizard;22;3;12;23
[0206A7BA];4;5;CYRSerpentsTrail03;Ruined Storage Building;;CYRSerpentsTrailLocation;IceCaveClose;IceImagespace;IntDungeonFortAcousticSpace;CYRMUSDungeonCave;1;237;2;0;0;0;;5;2;1;16
[0204808E];4;5;CYRFortCutpurseTower;Fort Cutpurse;;CYRFortCutpurseLocation;Korvanjund;RiftenInterior_ImageSpace;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;1;1454;55;0;11;12;CYRLvlThorinaCutterMage,CYRLvlThorinaCutterMelee1H,CYRLvlThorinaCutterMelee2H,CYRLvlThorinaCutterMeleeAny,CYRLvlThorinaCutterMissile,CYRThorina,CYRThorinaEntourageArcher,CYRThorinaEntourageWizard;25;0;30;49
[0207596C];4;4;CYRNorthfringeSanctum01;Northfringe Cave;;CYRNorthfringeSanctumLocation;IceCave_HobsFall_LightingTemplate;IceMineImagespace;IntDungeonCave;CYRMUSDungeonCave;3;636;27;0;0;8;CYREncDeer,CYREncWolfTimber_Indoor,CYRLvlWolf,CYRTreasCorpseHunterNordMNibenese,CYRTreasCorpseSkeleton;9;10;4;3
[020020FC];4;4;CYRBrumaWhitePineLodge;White Pine Lodge;;CYRBrumaPlayerHouse;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodLargeAcousticSpace;CYRMUSTown;1;534;162;0;116;0;;7;0;21;25
[020B9C02];4;3;CYRBawn01;Bawn;;CYRBawnLocation;CYRAyleidLightingMedium;CYRAyleidImagespace01;CYRIntDungeonAyleidRuinAcousticSpace;CYRMUSDungeonAyleid;2;483;14;0;0;9;CYRdunAyleidSkeleton01Melee1H,CYRLvlAnimalSwampPredator,CYRLvlAyleidUndeadAny,CYRTreasCorpseAlchemist;18;13;2;17
[020B5936];4;3;CYRFortCaractacus01;Fort Caractacus;;CYRFortCaractacusLocation;ImperialFortCloseTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;0;919;49;0;0;15;CYRArenusDarvelus,CYRAuxiliaryRentin,CYRCommanderByretusEndieri,CYREncRat,CYRLegionnairePinter,CYRSoldierImperialAleswellDay,CYRSoldierImperialAleswellNight,CYRSoldierImperialArcherAleswellDay,CYRSoldierImperialArcherAleswellNight;27;1;47;29
[0207EFC6];4;3;CYRBrumaFF09DummyCell;;;;WhiteRunIntLightingTemplate;;;;0;3;0;0;0;2;CYRBrumaFF09Thug1Actor,CYRBrumaFF09Thug2Actor;0;0;0;0
[020020F2];4;3;CYRBrumaGalarynnsHouse;Galarynn's House;CYRBrumaGalarynnsHouseFaction;CYRBrumaGalarynnsHouseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;250;8;0;0;1;CYRGalarynn;7;0;5;28
[020F3768];4;2;CYRNagastaniOblivion01;Nagastani Lorsel;;;;;IntDungeonCatacombsAcousticSpace;;0;1371;2;0;0;0;;27;0;0;6
[02078770];4;2;CYRTestingMiscClutter;Cyrodiil Misc Warehouse;;;;;;;0;426;1;0;0;0;;1;0;11;4
[020E37E6];4;1;CYRArrowShaftCaverns01;Arrowshaft Caverns;;;MineTemplateFar;DefaultImageSpaceDungeon;IntDungeonCave;CYRMUSDungeonCave;0;1028;33;0;0;6;CYRLvlTreasCorpseBandit,CYRTreasCorpseBanditWoodElfMale,CYRTreasCorpseSkeleton,TreasCorpseSkeletonRigid;34;4;4;25
[020E27E2];4;1;CYRWeyeEmberfootFarm;Ember-Foot Farm;;CYRWeyeInteriorLocation02;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;0;117;2;0;0;1;CYRWolfy;3;0;5;6
[0206EEAA];4;1;CYRFortPalePassPrison;Fort Pale Pass Prison;CYRImperialLegionFaction;CYRFortPalePassLocation;BleakFallsBarrowMedium;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;1;499;51;0;0;7;CYRImperialSoldierPalePass07PrisonGuard,CYRPalePassGenericPrisoner,CYRPalePassJailer,CYRPalePassMS01Prisoner,CYRTreasCorpseSkeletonRigid;19;3;19;4
[020B0B5C];4;0;CYRSandstoneCavern02;Blazing Sanctum;;;CYRCaveLimestoneCloseDark;;IntDungeonCave;CYRMUSDungeonCave;2;233;9;0;0;3;EncAtronachFlame;16;0;1;11
[0206C40C];4;0;CYRBrumaCastleLordsManor;Castle Bruma Lords Manor;CYRBrumaCastleFaction;CYRBrumaCastleLocation;CYRCastleIntTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;1;712;70;0;0;4;CYRDesilusCarvain,CYRGuardBrumaLordsManorDay1,CYRGuardBrumaLordsManorDay2,CYRGuardBrumaLordsManorTreasureRoom;12;0;25;13
[0206C150];4;0;CYRBrumaFightersGuildBasement;Bruma Fighters Guild Basement;CYRFightersGuildFaction;CYRBrumaFightersGuildLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodLargeAcousticSpace;CYRMUSTown;1;208;11;0;0;2;CYREranir,CYRIonallaDarkHeart;10;0;8;20
[02002AFC];4;0;CYRBrumaWildeyeStables;Wildeye Stables;CYRBrumaWildeyeStablesFaction;CYRBrumaWildeyeStablesLocation;FarmLightingTemplate;SolitudeInterior_Liz;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;81;3;0;0;1;CYRIlatheUpright;3;0;4;1
[020FA959];3;9;CYRBravilInterior17;Gang Hideout;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[02084461];3;9;CYRUnderpall04;Underpall Keep, South Wing;;CYRUnderpallLocation;GreenCaveClose;FrostmereCryptImagespace;IntDungeonFortLargeAcousticSpace;CYRMUSDungeonCave;2;1661;46;0;2;34;BSKEncZombie01,CYRAlavvaVenucius,CYRBrumaMS06UndeadServitor,CYREncRatNecroAlly,CYRLvlWarlockNecromancer,CYRLvlWarlockNecromancerAggro1024,CYRLvlWarlockNecromancerHoldPos256,CYRLvlZombie,CYRTreasCorpseBanditArgonianMale,CYRTreasCorpseCommonerBretonMale,CYRTreasCorpseCommonerImperialFemale,CYRTreasCorpseCommonerOrcMale,CYRTreasCorpseMinerImperialMale2,CYRTreasCorpseSkeleton;44;6;23;52
[02063121];3;9;CYRBrumaTheRestfulWatchman;The Restful Watchman;CYRBrumaRestfulWatchmanFaction;CYRBrumaRestfulWatchmanInnLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTavernSeedy;1;288;25;0;6;8;CYRBentior,CYRBrumaMS11Olaf,CYRBrumaMS11Servus,CYRCrouchesInCrevices,CYRDumragGroMorrg,CYRGort,CYRRenodRestfulWatchmanSceneThug2,CYRRenodRestfulWatchmanSceneThug3;7;1;19;25
[020FA94F];3;8;CYRBravilInterior27;;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020F981F];3;8;CYRKvatchCastleDungeon;Castle Kvatch Dungeon;;CYRKvatchCastleLocation;CYRCastleIntTemplate;WhiteRunIntIS;IntRoomStoneLargeAcousticSpace;CYRMUSTown;0;371;10;0;0;0;;21;0;9;16
[020D79EF];3;8;CYRChorrolCathedral;;;;;;;;0;38;9;0;0;0;;0;0;0;0
[020D7927];3;8;CYRPellsGateInterior01BlacielAnHouse;;;CYRPellsGateInterior01Location;FarmLightingTemplate;;;CYRMUSTown;1;124;5;0;0;0;;3;0;5;3
[020AF49F];3;8;CYREchoCave01;Echo Cave;;CYREchoCaveLocation;IceCaveClose;IceImagespace;IntDungeonCave;CYRMUSDungeonCave;1;1939;15;0;3;8;TreasCorpseSkeletonRigid;52;11;6;94
[0206543F];3;8;CYRMountainWatchZurikkiHouse;Zurikki's House;CYRMountainWatchZurikkisHouseFaction;CYRMountainwatchZurikkisHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;84;4;0;0;1;CYRZurikki;3;0;3;7
[02000D9B];3;8;CYRTestingAlchemy;Cyrodiil's Alchemy and Food Lab;;;;;;;0;143;1;0;0;0;;1;0;5;3
[020FA945];3;7;CYRKvatchJH01;Oblivion;;CYRCyrodiilLocation;HelgenKeepClose;InteriorSaturateMore;IntDungeonCatacombsAcousticSpace;CYRMUSDungeon;1;55;13;0;6;4;BSKLvlScamp;4;0;0;0
[020F6741];3;7;CYRVarando02;Varando Burogarlas;;;CYRAyleidLightingMedium;;;;1;3051;11;0;0;0;;103;0;1;23
[020D79E5];3;7;CYRKvatchSilverEyessHouse;Silver-Eye's House;CYRKvatchSilverEyessHouseFaction;CYRKvatchSilverEyessHouseLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;175;3;0;0;1;CYRSilverEyes;9;0;3;16
[020D390D];3;7;CYRDirichKeepFarmhouse;Dirich Farmhouse;;;;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSExploreGreatForest;0;4;1;0;0;0;;0;0;0;0
[020FA93B];3;6;CYRBravilInterior11;Vaneni Adreno's House;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020D79DB];3;6;CYRKvatchAlovFamilyBrewersDistillery;Alov Family Brewers Distillery;CYRKvatchAlovBrewersFaction;CYRKvatchAlovFamilyBrewersDistilleryLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;902;6;0;0;1;CYRRodricAlov;27;1;29;44
[020AECBB];3;6;CYRGotshawinn;;;;;;;;0;441;1;0;0;0;;9;0;11;5
[02083A7F];3;6;CYRWeyeInterior04;The Good Alchemist;;CYRWeyeInteriorLocation04;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;0;212;2;0;0;0;;6;0;8;13
[02072653];3;6;CYRBrumaCastleGuestWing;Castle Bruma Guest Wing;CYRBrumaCastleFaction;CYRBrumaCastleLocation;CYRCastleIntTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;1;990;73;0;2;7;CYRAfannaEddici,CYRArmion,CYRMarciusCarvain,CYRRignar,CYRSimundGautierre,CYRSinjaStrongMind,CYRThalmorAdjutant;19;0;30;33
[020FA931];3;5;CYRBravilInterior13B;Abandoned Shack;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;2;1;0;0;0;;0;0;0;0
[020D958D];3;5;CYRFortAurus01;Fort Aurus;;CYRFortAurusLocation;HelgenKeepClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;0;32;1;0;0;0;;0;0;0;0
[02083A75];3;5;CYRAleswellInn;Aleflow Inn;CYRAleswellInnFaction;CYRAleswellInnLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSTavernEast;1;299;14;0;1;3;CYRAurelia,CYRLasianaJiriium,CYRVilfreJiriium;8;0;20;13
[02075975];3;5;CYRWatersEdgeInterior02;Elinda Grecus's House;;CYRWatersEdgeInterior02Location;RiftenInteriors;;;;0;120;3;0;1;0;;4;0;7;8
[0205F78D];3;5;CYRBrumaChapelHall;Chapel Hall;CYRBrumaCathedralofStMartinFaction;CYRBrumaCathedralofStMartinLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;1;302;3;0;0;2;CYRHarthir,CYRNeremusAgrecian;18;0;11;10
[0204808D];3;5;CYRFortCutpurseJail;Ruined Jail;;CYRFortCutpurseLocation;RiftenRatwayClose;WetInteriorImageSpace;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;1;777;23;0;0;13;CYRLvlThorinaCutterMage,CYRLvlThorinaCutterMeleeAny,CYRLvlThorinaCutterMissile,CYRTreasCorpseAlchemist,CYRTreasCorpseCommonerImperialFemale,CYRTreasCorpseCommonerNordMale,CYRTreasCorpseSkeleton;15;6;7;19
[020ED24F];3;4;CYRKvatchWindwalkerStables;Windwalker Stables;CYRKvatchWindwalkerStablesFaction;CYRKvatchWindwalkerStablesLocation;CYRKvatchInteriorMed;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;195;9;0;1;3;CYRCarlottaIrving,CYRHannIrving,CYRLvlDremoraWarlock;7;0;6;8
[0207A9E3];3;4;CYRFortPalePassSubstructure;Fort Pale Pass Substructure;;CYRFortPalePassSubstructureLocation;;IceImagespace;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;2;1797;14;0;0;22;EncFrostbiteSpider,EncFrostbiteSpiderGiant,EncFrostbiteSpiderLarge;47;0;0;33
[02067B27];3;4;CYRBrumaACutAbove;A Cut Above;CYRBrumaFadelsHouseFaction;CYRBrumaACutAboveLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;170;7;0;0;1;CYRFadel;8;0;4;13
[02001093];3;4;CYRBrumaNorthernArms;Northern Arms;CYRBrumaNorthernArmsFaction;CYRBrumaNorthernArmsLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;149;30;0;0;1;CYRHulgard;7;0;8;5
[020B9C01];3;3;CYRBawn02;Bawn Loria;;CYRBawnLocation;CYRAyleidLightingMedium;CYRAyleidImagespace01;CYRIntDungeonAyleidRuinAcousticSpace;CYRMUSDungeonAyleid;1;449;17;0;0;18;CYREncSlaughterfish,CYRLvlAyleidUndeadAny,CYRLvlAyleidUndeadMagic,CYRLvlMudcrab;11;3;0;3
[020B0921];3;3;CYRShatteredMine02;Holding Cell: Cyrodiil;;;DefaultLightingTemplate;SolitudeInteriorIS;;;1;22;0;0;0;0;;6;0;0;0
[02002E9D];3;3;CYRFrozenGrotto;Frozen Grotto;;CYRFrozenGrottoLocation;;IceImagespace;IntDungeonCaveIce01;CYRMUSDungeonCave;1;163;6;0;1;1;CYRNeldamBeloth;4;3;3;5
[020F3767];3;2;CYRNagastaniSewers;Nagastani Sewers;;;;;IntSewerLargeRiftenJail;MUSDungeon;0;4663;255;0;0;3;CYREncBandit01Melee1HImperialM,CYREncBandit01MissileWoodElfM,CYREncBandit02MagicArgonianF;78;0;1;1
