FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[000165AD];5;6;WhiterunHeimskrsHouse;Heimskr's House;WhiterunHeimskrsHouseFaction;WhiterunHeimskrsHouseLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;1;0;0;0;0;;0;0;0;0
[06122587];5;5;SancreTorSealedHalls;Sancre Tor Sealed Halls;;DBM_SancreTorLocation;DefaultLightingTemplate;SolitudeInteriorIS;;;1;596;32;0;4;18;DBM_Underking,DBTreasCorpseSkeletonGroundWWW;16;2;5;5
[00056C1B];5;5;Alftand02;Alftand Animonculory;;AlftandLocation;IceCave_HobsFall_LightingTemplateFar;DwarvenImagespace01;IntDungeonDwemerLarge;MUSDungeon;0;2;1;0;0;0;;0;0;0;0
[000165A3];5;5;WhiterunDragonsreach;Dragonsreach;DragonsreachOccupants;WhiterunDragonsreachLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodLargeAcousticSpace;MUSCastle;0;7;0;0;0;0;;0;0;0;0
[0001527F];5;5;Forelhost01;Forelhost Stronghold;;ForelhostLocation;DraugrPriestClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;2;1;0;0;0;;0;0;0;0
[0650FE29];5;4;DBMRkund05;Ruins of Rkund Karagas' Maze;DBM_ExplorerGuild;RkundLocation;GreenCaveSuperFar;BlackreachImagespace;DLC1IntDarkDungeonCave;MUSDread;10;4417;297;0;3;95;DBM_EncSkeleton01AmbushMelee1H,DBM_EncSkeleton01AmbushMelee1HShield,DBM_EncSkeleton01AmbushMelee2H,DBM_EncSkeleton01AmbushMissile,DBM_EncSkeleton01Melee1H,DBM_EncSkeletonArmor04Melee1H,DBM_Laruk,DBM_Praetorian,EncDwarvenSpiderAmbush,EncSkeever,EncSkeletonArmor02Melee1H00,LvlDwarvenSphereAmbush,TreasCorpseSkeleton,TreasCorpseSkeletonRigid;169;4;37;43
[0602055D];5;4;DBMPalePassPassage;Pale Cave;;;IceCaveClose;SolitudeInteriorIS;;;3;498;39;0;0;9;DBMEncAtronachFrost,EncIceWraithAmbush;25;9;7;4
[000AB531];5;4;Folgunthur02;Folgunthur Crypt;;FolgunthurLocation;BleakFallsBarrowFar;DefaultImageSpaceDungeon;IntDungeonCatacombsSemiExteriorAcousticSpace;MUSDungeon;0;1;0;0;0;0;;0;0;0;1
[00083559];5;4;Labyrinthian01;Labyrinthian;;LabyrinthianLocation;BleakFallsBarrowFar;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1;0;0;0;0;;0;0;0;1
[0005912D];5;4;Bthardamz02a;Bthardamz Study;;BthardamzLocation;DwarvenLightingMedium;DwarvenImagespace01;IntDungeonDwemerMedium;MUSDungeon;0;2;0;0;0;0;;0;0;0;0
[00016BD9];5;4;RiftenPawnedPrawn;Pawned Prawn;RiftenPawnedPrawnFaction;RiftenPawnedPrawnLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;3;0;0;0;0;;0;0;0;0
[00015211];5;4;SilentMoonsCamp01;Silent Moons Camp;;SilentMoonsCampLocation;BleakFallsBarrowClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;33;10;0;0;0;;1;0;1;2
[06122DA7];5;3;SancreTorTiberSeptimShrine;Sancre Tor Tiber Septim's Shrine;;DBM_SancreTorLocation;DefaultLightingTemplate;SolitudeInteriorIS;IntDungeonCatacombsLargeAcousticSpace;MUSDread;1;1571;17;0;0;4;FreeformOldHroldanBGhostWWW,FreeformOldHroldanBGhostWWW2,FreeformOldHroldanBGhostWWW2F,FreeformOldHroldanBGhostWWWF;34;3;4;60
[00016BCF];5;3;RiftenRaggedFlagon;The Ragged Flagon;RiftenRaggedFlagonFaction;RiftenRaggedFlagonLocation;RiftenRatwayClose;RiftenRatway_Imagespace;IntSewerRatway;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[0001526B];5;3;GreywaterGrotto01;Greywater Grotto;;GreywaterGrottoLocation;IceCave_HobsFall_LightingTemplateFar;IceImagespace;IntDungeonCave;MUSDungeonCave;0;95;4;0;0;0;;1;0;0;1
[00013907];5;3;KynesgroveBraidwoodInn;Braidwood Inn;KynesgroveBraidwoodInnkeeperFaction;KynesgroveBraidwoodInnLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodLargeAcousticSpace;MUSTavern;0;1;0;0;0;0;;0;0;0;0
[00052CB5];5;2;Irkngthand01;Irkngthand Arcanex;;IrkngthandLocation;DwarvenLightingMedium;DwarvenFoggyImagespace;IntDungeonDwemerMedium;MUSDungeonFort;0;1;1;0;0;0;;0;0;0;0
[00034B75];5;2;vampireDreamworld03;Dreamworld;;;DefaultLightingTemplate;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSDungeon;0;2;0;0;0;0;;0;0;0;0
[00015261];5;2;HillgrundsTomb01;Hillgrund's Tomb;;HillgrundsTombLocation;BleakFallsBarrowClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;8;2;0;0;0;;1;0;1;0
[0637BF27];5;1;DBMAirshipCabin;Dev Aveza Cabin;Player;DBM_DevAvezaLocation;DefaultLightingTemplate;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;DBM_DGGuildhouseMusicLST;1;971;73;0;14;0;;55;3;45;33
[0401DD03];5;1;DLC2Fahlbtharz04;Fahlbtharz Grand Hall;;DLC2FahlbtharzLocation;DwarvenLightingMedium;DwarvenFoggyImagespace;IntDungeonDwemerLarge;MUSDungeon;0;4;2;0;0;0;;0;0;0;0
[0200384F];5;1;DLC1FalmerTemple01;Inner Sanctum;;DLC1FalmerValleyTempleLocation;DefaultLightingTemplate;;IntDungeonCaveIce01;MUSExploreDLCFalmerValley;0;12;5;0;0;0;;1;0;1;0
[000BBB2F];5;1;Katariah01;The Katariah;;KatariahLocation;HelgenKeepSunlightTemplate;DefaultImageSpaceDungeon;IntRoomWoodShip01;MUSCastle;0;2;0;0;0;0;;0;0;0;0
[00079F9F];5;1;KnifepointRidge01;Knifepoint Mine;;KnifepointRidgeLocation;CidhnaMine_LightingTemplate;;IntDungeonMine01;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[0002BCD7];5;1;WinterholdCollegeMidden01;The Midden;;WinterholdCollegeMiddenLocation;IceCaveMedium;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeon;0;3;1;0;0;0;;0;0;0;1
[000270AB];5;1;Ustengrav01;Ustengrav;;UstengravLocation;UstengravHalls;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1;1;0;0;0;;0;0;0;0
[000161F7];5;1;KatlasFarm;Katla's Farm;SolitudeKatlasFarmFaction;KatlasFarmInteriorLocation;SolitudeInteriorFarms;SolitudeInterior_Liz;IntRoomWoodMediumAcousticSpace;MUSExploreTundra;0;1;0;0;0;0;;0;0;0;0
[00013A83];5;1;DawnstarRustleifsHouse;Rustleif's House;DawnstarRustleifsHouseFaction;DawnstarRustleifsHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;0;1;0;0;0;0;;0;0;0;0
[000EEC55];5;0;BlackreachZCell10;Sinderion's Field Laboratory;;BlackreachLocation;DwarvenLightingClose;DefaultImageSpaceDungeon;IntDungeonDwemerMedium;MUSDungeon;0;1;0;0;0;0;;0;0;0;1
[000B29D5];5;0;BlackreachZcell05;Debate Hall;;BlackreachLocation;DwarvenLightingMedium;DefaultImageSpaceDungeon;IntDungeonDwemerMedium;MUSDungeon;0;11;2;0;0;0;;1;0;1;0
[000152B1];5;0;BrokenFangCave01;Broken Fang Cave;;BrokenFangCaveLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;5;1;0;0;0;;1;0;0;0
[00013A79];5;0;FalkreathJarlsLonghouse;Jarl's Longhouse;FalkreathJarlsLonghouseFaction;FalkreathJarlsLonghouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodLargeAcousticSpace;MUSExploreForestPine;0;2;0;0;0;0;;0;0;0;0
[00016DFE];4;9;MarkarthSilverBloodInn;Silver-Blood Inn;MarkarthSilverBloodInnFaction;MarkarthSilverBloodInnLocation;MarkarthLightingClose;MarkarthImageSpace;IntRoomStoneMediumAcousticSpace;MUSTavernB;0;3;0;0;0;0;;0;0;0;0
[04017EC0];4;8;DLC2RRTheRetchingNetch;The Retching Netch;DLC2RRNetchFaction;DLC2RRRetchingNetchLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;MUSTavernB;0;1;0;0;0;0;;0;0;0;0
[040142FC];4;8;DLC2BloodskalBarrow01;Raven Rock Mine;;DLC2RavenRockMineLocation;DarklightTowerTemplate;DefaultImageSpace;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;9;3;0;1;0;;1;0;1;0
[00016DF4];4;8;MarkarthGuardTower;Guard Tower;GuardFactionMarkarth;MarkarthGuardTowerLocation;MarkarthLightingTemplate;MarkarthImageSpace;IntRoomStoneMediumAcousticSpace;MUSTownTest;0;3;0;0;0;0;;0;0;0;0
[00016A0C];4;8;SolitudeBardsCollege;Bards College;SolitudeBardsCollegeFaction;SolitudeBardsCollegeLocation;SolitudeInteriorShops;SolitudeInteriorLgIS;IntRoomStoneNarrowAcousticSpace;MUSTownTest;0;17;1;0;0;1;DBM_PatronRadcliff;0;0;0;0
[0001529C];4;8;DeepwoodRedoubt01;Deepwood Redoubt;;DeepwoodRedoubtLocation;IceCave_HobsFall_LightingTemplate;IceMineImagespace;IntDungeonCaveIce02Large;MUSDungeonIce;0;8;2;0;0;0;;1;0;1;0
[00013870];4;8;RoriksteadFrostfruitInn;Frostfruit Inn;ServicesRoriksteadMralkiFaction;RoriksteadFrostfruitInnLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodLargeAcousticSpace;MUSTavern;0;3;0;0;0;0;;0;0;0;0
[060F221E];4;7;DBMVQMzuhlac;Mzuhlac;;DBMVQHideoutLocation;DefaultLightingTemplate;;IntDungeonDwemerMedium;MUSDungeon;1;269;10;0;1;5;DBM_VQ_LvlVigilant,LvlDwarvenSphereAmbush,LvlWarlockConjurerAmbush,TreasCorpseDwarvenSpider;8;7;3;5
[0002471A];4;7;Volskygge02;Volskygge Passages;;VolskyggeLocation;DraugrPriestClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1;0;0;0;0;;0;0;0;0
[000198E2];4;7;DushnikhYalLonghouse;Burguk's Longhouse;TownDushnikhYalFaction;DushnikhYalBurguksLonghouseLocation;GreenCaveClose;DefaultImageSpaceDungeon;IntRoomStoneNarrowAcousticSpace;MUSExploreTundra;0;3;3;0;1;0;;0;0;0;0
[00016A02];4;7;SolitudeTempleoftheDivines;Temple of the Divines;SolitudeTempleoftheDivinesFaction;SolitudeTempleoftheEightDivinesLocation;BleakFallsBarrowMedium;BleakFallsBarrowImagespace01;IntRoomWoodLargeTempleOfKynarethAcousticSpace;MUSTownTest;0;11;5;0;1;1;Freir;0;0;0;2
[000165B6];4;7;WhiterunArcadiasCauldron;Arcadia's Cauldron;WhiterunArcadiasCauldronFaction;WhiterunArcadiasCauldronLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;1;0;0;0;0;;0;0;0;0
[061256C8];4;6;DBMDGNaturalScience;Gallery of Natural Science;PlayerFaction;DBM_NaturalScienceLocation;WhiteRunIntLightingTemplate;InteriorSaturateMore;IntRoomStoneLargeAcousticSpace;DBM_DGNSMusicLST;1;2194;442;0;423;0;;71;1;8;2
[0003E908];4;6;ChillwindDepths01;Chillwind Depths;;ChillwindDepthsLocation;WaterCaveTemplate;FalmerImageSpace01;IntDungeonCave;MUSDungeonCave;0;1;1;0;0;0;;0;0;0;0
[000165AC];4;6;WhiterunYsoldasHouse;Ysolda's House;WhiterunYsoldasHouseFaction;WhiterunYsoldasHouseLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;1;0;0;0;0;;0;0;0;0
[00015288];4;6;DriftshadeSanctuary01;Driftshade Refuge;;DriftshadeSanctuaryLocation;BleakFallsBarrowClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;1;1;0;0;0;;0;0;0;1
[00015224];4;6;RedoransRetreat01;Redoran's Retreat;;RedoransRetreatLocation;CidhnaMine_LightingTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[040173B2];4;5;DLC2Nchardak03;Nchardak Aqueduct;;DLC2NchardakLocation;DLC2DwarvenLightingFar;DefaultImageSpace;IntDungeonDwemerMedium;MUSDungeon;0;1;0;0;0;0;;0;0;0;0
[000CAB92];4;5;WinterholdCollegeArchMageQuarters;Arch-Mage's Quarters;CollegeofWinterholdArchMageFaction;WinterholdCollegeArchMageQuartersLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneLargeAcousticSpace;_NONE;0;2;0;0;0;0;;0;0;0;0
[0650FE28];4;4;DBMRkund06;Ruins of Rkund Karagas' Tower;DBM_ExplorerGuild;;DwarvenLightingFar;;DLC1IntDarkDungeonCave;MUSDread;6;1021;167;0;12;13;PlayerHouseMannequin;43;0;14;21
[0623CBD8];4;4;DBMGreenwallRuins;Lost Ruins;;FortGreenwallLocation;NchuandZelMedium;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;7;580;49;0;7;32;DBM_Deathweaver,dbm_MarassiExcavation03,DLC1EncFalmer05MeleeHeavy,DLC1EncFalmer06Melee,DLC1EncFalmer06Shaman,EncFalmer02Melee,EncFalmer03Melee,EncFalmer04Missile,LvlFalmerBoss,LvlFalmerMelee,LvlFalmerMissile,LvlFalmerShaman;13;7;7;1
[000AA20C];4;4;LiarsRetreat01;Liar's Retreat;;LiarsRetreatLocation;FalmerTemplateInitial;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonFort;0;19;6;0;0;0;;1;0;1;0
[000A73F4];4;4;Skuldafn02;Skuldafn Temple;;SkuldafnLocation;BleakFallsBarrowMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;2;1;0;0;0;;0;0;0;0
[00018BE0];4;4;RiftenStables;Riften Stables;RiftenStablesFaction;RiftenStablesLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;0;5;0;0;0;0;;0;0;0;0
[00016BD8];4;4;RiftenBlackBriarManor;Black-Briar Manor;RiftenBlackBriarHouseFaction;RiftenBlackBriarManorLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;1;1;0;0;0;;0;0;0;0
[00015274];4;4;FrostflowLighthouse;Frostflow Lighthouse;;FrostflowLighthouseLocation;IceCaveClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonIce;0;3;1;0;0;0;;0;0;0;0
[00015210];4;4;SilverdriftLair01;Silverdrift Lair;;SilverdriftLairLocation;IceCaveMedium;IceMineImagespace;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;8;2;0;0;0;;1;0;1;0
[02008E52];4;3;DLC1HunterValleyCave01;Mossy Glen Cave;;;GreenCaveMedium;;IntDungeonCatacombsAcousticSpace;MUSDungeonFort;0;1;1;0;0;0;;0;0;0;1
[00016BCE];4;3;RiftenElgrimsElixirs;Elgrim's Elixirs;RiftenElgrimsElixirsFaction;RiftenElgrimsElixirsLocation;RiftenRatwayMed;;IntRoomStoneMediumAcousticSpace;MUSTownTest;0;1;0;0;0;0;;0;0;0;0
[00016782];4;3;WindhelmSadrisUsedWares;Sadri's Used Wares;WindhelmPawnshopOwnerFaction;WindhelmSadrisUsedWaresLocation;WindhelmInteriorTemplate03;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;6;0;0;0;0;;0;0;0;0
[00015206];4;3;StillbornCave01;Stillborn Cave;;StillbornCaveLocation;IceCaveMedium;IceImagespace;IntDungeonCaveIce01;MUSDungeonIce;0;30;5;0;0;0;;2;0;1;1
[02005734];4;2;DLC1Bthalft01;Aetherium Forge;;DLC1BthalftAetheriumForgeLocation;DefaultLightingTemplate;;IntDungeonDwemerMedium;MUSDungeonIce;0;16;4;0;0;0;;1;0;1;0
[0007DCFC];4;2;ThalmorEmbassy02;Thalmor Embassy, Elenwen's Solar;;ThalmorEmbassyLocation;ThalmorInterior;ThalmorInteriorIS;IntRoomStoneMediumAcousticSpace;MUSDungeonFort;0;16;0;0;0;0;;0;0;0;0
[000151FC];4;2;Volskygge01;Volskygge;;VolskyggeLocation;DraugrPriestClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;2;1;0;0;0;;0;0;0;0
[06505676];4;1;DBMRkund02;Ruins of Rkund Magma Silo;DBM_ExplorerGuild;RkundLocation;IceCave_HobsFall_LightingTemplate;IceImagespace;IntDungeonDwemerLarge;MUSDungeon;0;187;20;0;3;0;;6;0;0;0
[06166D76];4;1;DBMAyleidPocketRealm;Ayleid Pocket Realm;PlayerFaction;;DBM_MuseumTemplateNew;ISDLC01SoulCairn;IntRoomStoneLargeAcousticSpace;DBM_AyleidCrossroadPL;0;99;2;0;0;0;;1;1;0;14
[00037B76];4;1;Avanchnzel02;Avanchnzel Animoncultory;;AvanchnzelLocation;DwarvenLightingMedium;DefaultImageSpaceDungeon;IntDungeonDwemerMedium;MUSDungeon;0;2;0;0;0;0;;0;0;0;0
[000152BA];4;1;BleakcoastCave01;Bleakcoast Cave;;BleakcoastCaveLocation;IceCaveClose;IceImagespace;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1;1;0;0;0;;0;0;0;0
[000151F2];4;1;SteepfallBurrow01;Steepfall Burrow;;SteepfallBurrowLocation;IceCaveFar;IceImagespace;IntDungeonCaveIce01;MUSDungeonIce;0;20;5;0;11;8;DB10TreasCorpsePenitusOculatus,DBM_LordsMailPraefectTorbal,dunSteepfallBurrowHunter,EncPenitus01Fire,EncPenitus06Fire,EncPenitus06Shock,PrvtITohanGondwynBellamond;0;0;0;2
[0003FF10];4;0;FellglowKeep02;Fellglow Keep;;FellglowKeepLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[000152B0];4;0;BrokenHelmHollow01;Broken Helm Hollow;;BrokenHelmHollowLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;1;1;0;0;0;;0;0;0;0
[000ABD31];3;9;FrostmereCrypt01;Frostmere Crypt;;FrostmereCryptLocation;BleakFallsBarrowMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;12;2;0;0;0;;1;0;1;0
[00055215];3;9;NchuandZel02;Nchuand-Zel;;NchuandZelLocation;NchuandZelFar;DefaultImageSpaceDungeon;IntDungeonDwemerMedium;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[0002954D];3;9;Korvanjund02;Korvanjund Halls;;KorvanjundLocation;BleakFallsBarrowMedium;DefaultImageSpace;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1;0;0;0;0;;0;0;0;0
[000152A5];3;9;CragslaneCavern01;Cragslane Cavern;;CragslaneCavernLocation;MineTemplateMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;1;0;0;0;0;;0;0;0;0
[000133C9];3;9;RiverwoodRiverwoodTrader;Riverwood Trader;RiverwoodRiverwoodTraderFaction;RiverwoodLucansDryGoodsLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;0;4;0;0;0;0;;0;0;0;0
[04017EBF];3;8;DLC2RRAlorHouse;Alor House;DLC2RRAlorHouseFaction;DLC2RRAlorHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;DLC2MUSExploreSolstheimGeneral;0;1;0;0;0;0;;0;0;0;0
[040142FB];3;8;DLC2CastleKarstaagRuins01;Castle Karstaag Caverns;;DLC2CastleKarstaagRuinsLocation;DLC2CastleKarstaagIceCaveLTFar;DefaultImageSpace;IntDungeonCaveIce01;MUSDungeonIce;0;1;1;0;0;0;;0;0;0;0
[00058663];3;8;Mzinchaleft03;Mzinchaleft Gatehouse;;MzinchaleftLocation;DwarvenLightingMedium;DwarvenImagespace01;IntDungeonDwemerLarge;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[000336FB];3;8;Valthume02;Valthume Catacombs;;ValthumeLocation;DraugrPriestClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;1;25;6;0;2;1;LvlDraugrBossMaleNoDragonPriest;0;0;1;2
[00016A0B];3;8;SolitudeBrylingsHouse;Bryling's House;SolitudeBrylingsHouseFaction;SolitudeBrylingsHouseLocation;SolitudeInteriorsNEW;SolitudeInteriorIS;IntRoomStoneNarrowAcousticSpace;MUSTownTest;0;2;0;0;0;0;;0;0;0;0
[00015237];3;8;NchuandZel01;Nchuand-Zel Excavation Site;;NchuandZelLocation;NchuandZelClose;NchuandZelImageSpace;IntDungeonCave;MUSDungeonFort;0;1;1;0;0;0;;0;0;0;0
[040142F1];3;7;DLC2Nchardak01;Nchardak Great Chamber;;DLC2NchardakLocation;DLC2DwarvenLightingFar;DefaultImageSpace;IntDungeonDwemerMedium;MUSDungeon;0;9;2;0;0;0;;1;0;1;0
[000165B5];3;7;WhiterunJorrvaskr;Jorrvaskr;CompanionsFaction;WhiterunJorrvaskrLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodLargeAcousticSpace;MUSCastle;0;3;0;0;0;0;;0;0;0;0
[0601B3CB];3;6;DBMFortPalePassStoreroom;Fort Pale Pass Storeroom;;;DefaultLightingTemplate;SolitudeInteriorIS;;;1;68;18;0;0;0;;2;0;0;6
[000165AB];3;6;WhiterunAmrensHouse;Amren's House;WhiterunAmrensHouseFaction;WhiterunAmrensHouseLocation;WhiteRunIntLightingTemplate;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;5;0;0;0;0;;0;0;0;0
[000CAB91];3;5;WinterholdCollegeHallofAttainment;Hall of Attainment;;WinterholdCollegeDormitory2Location;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneLargeAcousticSpace;_NONE;0;6;0;0;0;0;;0;0;0;0
[0004C6DD];3;5;Avanchnzel03;Avanchnzel Boilery;;AvanchnzelLocation;DwarvenLightingCloseWarm;DwarvenFoggyImagespace;IntDungeonDwemerMedium;MUSDungeon;0;9;3;0;0;0;;1;0;1;0
[00035299];3;5;SightlessPit01;Sightless Pit;;SightlessPitLocation;IceCaveMedium;IceImagespace;IntDungeonCaveIce01;MUSDungeonIce;1;10;2;0;8;0;;0;0;0;0
[0001527D];3;5;FortAmol01;Fort Amol;;FortAmolLocation;HelgenKeepClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[00043FAB];3;4;HaltedStreamCamp01;Halted Stream Camp;;HaltedStreamCampLocation;CidhnaMine_LightingTemplate;DefaultImageSpaceDungeon;IntDungeonMine01;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[0200285D];3;3;DLC1MolderingRuins01;Moldering Ruins;;DLC1MolderingRuinsLocation;DefaultLightingTemplate;AAAPurkeyCave01;IntDungeonCatacombsAcousticSpace;MUSDungeonFort;0;3;1;0;0;0;;0;0;0;0
[0001F359];3;3;Pinewatch02;Pinewatch Bandit's Sanctuary;;PinewatchLocation;HelgenKeepSunlightTemplate;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;11;0;0;0;0;;0;0;0;0
[000161FF];3;2;GoldenglowEstate01;Goldenglow Estate;TownGoldenglowEstateFaction;GoldenglowEstateLocation;HelgenKeepClose;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;0;0;0;0;0;0;;0;0;0;0
[000152C3];3;2;Alftand01;Alftand Glacial Ruins;;AlftandLocation;IceCave_HobsFall_LightingTemplate;IceImagespace;IntDungeonDwemerLarge;MUSDungeon;0;9;2;0;0;0;;1;0;1;0
[0650A049];3;1;DBMRkund03;Ruins of Rkund Hall of Puzzles;DBM_ExplorerGuild;RkundLocation;IceCave_HobsFall_LightingTemplate;IceImagespace;IntDungeonDwemerLarge;MUSDungeon;1;132;29;0;1;0;;12;0;0;0
[06125C71];3;1;DBMDGEastExhibitHalls;East Exhibit Halls;PlayerFaction;DBM_EastExhibitHallsLocation;DBM_MuseumTemplateNew;InteriorSaturateMore;IntRoomStoneNarrowAcousticSpace;DBM_DGMuseumMusicLST;1;3314;574;0;749;14;DBM_EGGuard01,PlayerHouseMannequin,PlayerHouseMannequinFemale;155;0;35;6
[06122369];3;1;SancreTorPrisons;Sancre Tor Prisons;;DBM_SancreTorLocation;DefaultLightingTemplate;AAAPurkeyCave01;IntSewerRatway;MUSDread;2;1477;24;0;0;24;DBTreasCorpseSkeletonWWW,dunKilkreathGhostSonsMeleeWWWtest3,EncDraugr01Melee1HHeadM05WWW3BOSS;36;4;3;12
[0200DF7D];3;1;DLC1DBTest;Quick Test Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;0;0;0;0;0;0;;0;0;0;0
[000A5A71];3;1;GeirmundsHall01;Geirmund's Hall;;GeirmundsHallLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;9;2;0;0;0;;1;0;1;0
[000A1A61];3;1;ShriekwindBastion01;Shriekwind Bastion;;ShriekwindBastionLocation;AlikrBaseLightingTemplate;CaveImageSpace;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;8;2;0;0;0;;1;0;1;0
[000778F1];3;1;RobbersGorge01;Robber's Cove;;RobbersGorgeLocation;DefaultLightingTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;1;0;0;0;0;;0;0;0;0
[00013A81];3;1;DawnstarFrukisHouse;Fruki's House;DawnstarFrukisHouseFaction;DawnstarFrukisHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;MUSExploreMountain;0;1;0;0;0;0;;0;0;0;0
[000EEC53];3;0;BlackreachZCell08;Farm Overseer's House;;BlackreachLocation;DwarvenLightingClose;DefaultImageSpaceDungeon;IntDungeonDwemerMedium;MUSDungeon;0;1;0;0;0;0;;0;0;0;0
[000161EB];3;0;SkyHavenTemple;Sky Haven Temple;BladesFaction;SkyHavenTempleLocation;;SkyHavenTempleImagespace01;IntDungeonCaveIce02Large;;0;8;1;0;0;0;;0;0;0;0
[000152AF];3;0;BrokenTowerRedoubt01;Broken Tower Redoubt;;BrokenTowerRedoubtLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;1;1;0;0;0;;0;0;0;0
